"Name";"DisplayName";"Description";"UUID";"Type";"Using";"UsingRoot";"EquipmentSlot";"Rarity";"ArmorClass";"ArmorType";"ProficiencyGroup";"DefaultBoosts";"Boosts";"BoostsOnEquipMainHand";"BoostsOnEquipOffHand";"PassivesOnEquip";"PassivesMainHand";"PassivesOffHand";"Damage";"WeaponProperties"
"MAG_Evasive_Shoes";"Evasive Shoes";"Rogues in Waterdeep prefer these spring-loaded boots that make evading the city watch a breeze.";"119f753a-8b06-44d8-bb9a-8a307f6032da";"Armor";"ARM_Magic_Shoes";"ARM_Magic_Shoes";"Boots";"Rare";;;;;"Skill(Acrobatics,1);AC(1)";;;;;;;
"MAG_BG_Gargoyle_Boots";"Gargoyle Boots";"These boots are heavy and slow to step in - perhaps due to the gargoyle spirit reportedly trapped within. While that legend's truth is debatable, the protection these boots offer against toe-stubbing is not.";"b22318a2-5c8d-4886-b181-6602f3e4e535";"Armor";"ARM_Boots_Leather";"ARM_Boots_Leather";"Boots";"VeryRare";;;;;"UnlockSpell(Shout_MAG_StoneSkin);RollBonus(SavingThrow, 2, Dexterity)";;;;;;;
"MAG_BG_OfDevotion_Shield";"Shield of Devotion";"Any tales about the Paladins of Velen are so ancient as to be almost certainly hearsay. Irrefutable, however, is the powerful blessing they left on this ancient shield, which inspires heart-fluttering bravery to this day.";"a0bc3295-c01d-405e-8396-e0fa7e1e5340";"Armor";"ARM_Shield_1";"ARM_Shield_1";"Shield";"VeryRare";"2";;;;"UnlockSpell(Shout_MAG_Aid3_Self)";;;"MAG_ShieldOfDevotion_Passive;MAG_ShieldRiposte_Passive;MAG_ShieldOfDevotion_Cooldown_Passive";;;;
"MAG_Stalker_Gloves";"Stalker Gloves";"It's a difficult life being a modern rogue - everyone expects the surprise attack. These gloves assist in making sure that the surprisee doesn't live long enough to decide whether they were surprised.";"dd99248c-fe42-4d07-9861-853e9291ea51";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";"Rare";;;;;;;;"MAG_InitiativeBonus_1_Passive;MAG_ForcefulSneakAttack_Passive";;;;
"MAG_ArcaneTrickster_Ring";"Band of the Mystic Scoundrel";"What better way to disguise one's transgressions than a quickly positioned phantasm after the deed is done?";"5b74c9d8-cb88-4a29-99c4-25d98c7d88f7";"Armor";"ARM_Ring_E_Gold_A";"ARM_Ring_E_Gold_A";"Ring";"Rare";;;;;;;;"MAG_ArcaneTrickster_Ring_Passive";;;;
"MAG_OB_Paladin_DeathKnight_Shield";"Shield of the Undevout";"Where once this shield would protect the rallying forces of good - now it pushes them back, crushing them against their allies until they pop. ";"b3571443-403b-431b-b4ba-3d943a500f4b";"Armor";"ARM_Shield_1";"ARM_Shield_1";"Shield";"VeryRare";"2";;;;;;;"MAG_FrightenedDisadvantage_Passive;MAG_DeathKnightShield_Passive;MAG_ShieldRiposte_Passive;MAG_DeathKnightShield_Cooldown_Passive";;;;
"MAG_OB_Paladin_DeathKnight_Armor";"Blackguard's Plate";"To break one's oath is a dangerous game - it marks you as a faithless cur, an exile without a cause. This armour is tempered by an age of rocks, blades, and persecution turned against it - and is buffed by the immutable, unbindable will of its wearer. ";"1109da0a-2d12-4ed3-a93a-fe369023ead3";"Armor";"ARM_Plate_Body_1";"ARM_Plate_Body_1";"Breast";"VeryRare";;;;;"Advantage(SavingThrow, Wisdom); Disadvantage(Skill,Stealth)";;;"ARM_MagicalPlate_1_Passive";;;;
"MAG_OB_Paladin_DeathKnight_Boots";"Blackguard's Greaves";"Clad on the desiccated feet of a death knight, these boots have walked a long and terrible path. They strode through the tattered remains of their owner's oath. With every heavy footstep, they have sounded pure fear into the hearts of men.";"bc3c8375-bad5-4f02-b1f3-2261cea690aa";"Armor";"ARM_Boots_Metal";"ARM_Boots_Metal";"Boots";"Rare";;;;;;;;"MAG_Longstrider_Passive";;;;
"MAG_OB_Paladin_DeathKnight_Gloves";"Blackguard's Gauntlets";"For some paladins, the iron-clad grip that an oath holds can be too much to bear. When these champions fail and falter, their hands that would guide turn cold, hard, and piercing.";"65c65d78-1786-4a78-9a43-96c19849b6f3";"Armor";"ARM_Gloves_Metal";"ARM_Gloves_Metal";"Gloves";"Rare";;;;;"UnlockSpell(Target_MAG_InflictWounds_DK);RollBonus(SavingThrow, 1, Strength);RollBonus(Attack, 1)";;;;;;;
"MAG_Absolute_Protecter_Shield";"Absolute's Protector";"The Absolute's power radiates from this shield, invisible waves of energy beckoning to the Branded.";"53b3317f-5a52-41c0-89ea-c6ef31adc4f7";"Armor";"ARM_Shield_1";"ARM_Shield_1";"Shield";;"2";;;;"UnlockSpell(Shout_MAG_FireShield_Chill)";;;"MAG_AbsoluteProtector_Shield_Passive;MAG_ShieldRiposte_Passive";;;;
"MAG_Fighter_ActionSurge_AttackBonus_Gloves";"Gauntlets of Surging Accuracy";;"7529f6ba-6fff-4224-bdd9-e10538a96528";"Armor";"ARM_Gloves_Metal";"ARM_Gloves_Metal";"Gloves";"Rare";;;;;;;;"MAG_Fighter_ActionSurge_AttackBonus_Gloves_Passive";;;;
"MAG_Druid_Magic_Hide_Armor";"Hedge Wanderer Armour";"This simple cured goat hide was enchanted by a travelling druid. A goatherd once helped her negotiate a strange maze of hedges, so she blessed all his goats in thanks.";"9cf8e8a9-16ee-4186-88b7-bdfcaa734e61";"Armor";"ARM_Hide_Body_1";"ARM_Hide_Body_1";"Breast";;;;;;"Skill(Nature, 1)";;;;;;;
"MAG_Druid_Magic_StuddedLeather_Armor";"Studded Leather Armour";;"e3f2d3d9-8ec6-4033-911a-966630fd1344";"Armor";"ARM_StuddedLeather_Body_1";"ARM_StuddedLeather_Body_1";"Breast";"Rare";;;;;;;;;;;;
"MAG_Barbarian_BoneSpike_Armor";"Bonespike Garb";"Sharp juts and knobbly nodules of bone stud this armour, as if something ancient sank its teeth deep into the leather and they got stuck there.";"7cca51a5-bfa6-4c65-b2d9-ef0167762a19";"Armor";"ARM_Cloth_Body_2";"ARM_Cloth_Body_2";"Breast";"VeryRare";;;;;;;;"MAG_Barbarian_Armor_MeatShield_Passive;MAG_Barbarian_Armor_BoneSpike_Passive";;;;
"MAG_Barbarian_BoneSpike_Helmet";"Bonespike Helmet";"The tibia of a storm giant was ground and chiselled and reworked till it became this helm. The wearer can actually smell summer tempest clouds like maroon-dark dread while wearing the helm.";"72152951-3670-4004-b275-6b722c498bbc";"Armor";"MAG_Monk_Magic_Hat";"MAG_Monk_Magic_Hat";"Helmet";"VeryRare";;;;;"Skill(Intimidation, 2);UnlockSpell(Target_MAG_MenacingAttack)";;;"MAG_Barbarian_Helmet_BoneSpike_Passive";;;;
"MAG_Barbarian_BoneSpike_Gloves";"Bonespike Gloves";"These gloves were soaked in the marrow of a Dragon Turtle, its bones broken and their fluid drained in sloppy chunks into vats.";"7e32e812-b79d-4bdb-a7c6-ee6778e893ec";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";"VeryRare";;;;;;;;"MAG_Barbarian_Gloves_BoneSpike_Passive";;;;
"MAG_Barbarian_BoneSpike_Shoes";"Bonespike Boots";"Armour designed for the aerodynamic leaping and striking and general screaming of your standard barbarian. ";"23806fd3-f5f6-4ff3-826d-054afe03b7c0";"Armor";"ARM_Shoes";"ARM_Shoes";"Boots";"VeryRare";;;;;"UnlockSpell(Projectile_MAG_Barbarian_BrutalLeap)";;;"MAG_Barbarian_Boots_BoneSpike_Defense_Passive;MAG_JumpBoost_Passive";;;;
"MAG_BarbMonk_Defensive_Cloth";"The Graceful Cloth";"A garment worn by one of three monks who fought together against <i>Headless Serpent, Secret Venom</i>, a gang in the port city of Nyanzaru. This was worn by Roahton Mobar, whose stances were broad and strong.";"b18ef236-44dc-43cd-8f6e-51ae785fae4d";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;;;;"MAG_BarbMonk_Armor_Defensive_Passive;MAG_BarbMonk_Dexterity_Passive";;;;
"MAG_BarbMonk_Offensive_Cloth";"The Mighty Cloth";"A garment worn by one of three monks who fought together against <i>Headless Serpent, Secret Venom</i>, a gang in the port city of Nyanzaru. This was worn by Kimigha Poji, whose stances were narrow and swift.";"48215bcb-b4a2-48cb-bfbe-8b601e678032";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;"UnlockSpell(Rush_MAG_Barbarian_Armor_Trample)";;;"MAG_BarbMonk_Armor_Offensive_Passive;MAG_BarbMonk_Strength_Passive";;;;
"MAG_Druid_Late_Hide_Armor_1";"Barkskin Armour";"The bark motifs in this armour are like the boles of oak trees in a wood where the acorns slept long, and grew proud.";"a1d321be-ff4c-423a-bc50-bcad85a3a83a";"Armor";"ARM_Hide_Body_1";"ARM_Hide_Body_1";"Breast";"Rare";"12";;;;"Advantage(SavingThrow, Constitution)";;;"MAG_Barkskin_Shield_Passive";;;;
"MAG_Druid_Late_Hide_Armor_2";"Sharpened Snare Cuirass";"This magnificent hide was harvested from a rare mythological creature of the Feywild, a cross between a unicorn and a stoat.";"dee3077c-f9ef-4b28-8878-9b61a92ae601";"Armor";"ARM_Hide_Body_2";"ARM_Hide_Body_2";"Breast";"VeryRare";;;;;;;;"MAG_ExoticMaterial_Druid_Passive;MAG_RestrainingAdvantage_Passive";;;;
"MAG_BarbMonk_Cloth_B_1";"Bonespike Garb";"Sharp juts and knobbly nodules of bone stud this armour, as if something ancient sank its teeth deep into the leather and they got stuck there.";"7cca51a5-bfa6-4c65-b2d9-ef0167762a19";"Armor";"ARM_Cloth_Body_2";"ARM_Cloth_Body_2";"Breast";"VeryRare";;;;;;;;;;;;
"MAG_BarbMonk_Cloth_A_1";"The Graceful Cloth";"A garment worn by one of three monks who fought together against <i>Headless Serpent, Secret Venom</i>, a gang in the port city of Nyanzaru. This was worn by Roahton Mobar, whose stances were broad and strong.";"b18ef236-44dc-43cd-8f6e-51ae785fae4d";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;;;;;;;;
"MAG_BarbMonk_Cloth_A_1_Late";"The Mighty Cloth";"A garment worn by one of three monks who fought together against <i>Headless Serpent, Secret Venom</i>, a gang in the port city of Nyanzaru. This was worn by Kimigha Poji, whose stances were narrow and swift.";"48215bcb-b4a2-48cb-bfbe-8b601e678032";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;;;;;;;;
"MAG_BarbMonk_Cloth_A_2_Late";"Vest of Soul Rejuvenation";"A garment worn by one of three monks who fought together against <i>Headless Serpent, Secret Venom</i>, a gang in the port city of Nyanzaru. This was worn by Strigga Morkoscavich, whose stances moved fluidly, flawlessly, and who defanged the Serpent one blustery night.";"1c69a87e-9136-4e13-90af-c0f02d0fc81f";"Armor";"ARM_Cloth_Body_2";"ARM_Cloth_Body_2";"Breast";"VeryRare";;;;;;;;;;;;
"MAG_BarbMonk_Cloth_Hat_A_2_Late";"Mask of Soul Perception";"Formerly worn by Autumnal Baskin, a professional meditator turned bare-knuckle champion, who gained enlightenment via two methods. The first was giving up her addictive reliance on secluded caves and lonely mountaintops, and getting a bit more sociable. This involved many new skirts. Most of them lavender. ";"bfd9ef48-7251-4259-86b0-6646f5f99d72";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"VeryRare";;;;;;;;;;;;
"MAG_BarbMonk_Cloth_Hat_A_1";"Elegant Light Garb";;"0d109073-74f6-4e35-80f7-4da10bfcf3b9";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Rare";;;;;;;;;;;;
"MAG_BarbMonk_Cloth_Hat_A_1_Late";"Fistbreaker Helm";"'If your foe rains down blows upon your head, turn not the other cheek, but let your pricking helm bleed the bastards dry.'";"8eece655-bd99-4451-8ce0-f763edec09a4";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Rare";;;;;;;;"MAG_SpellSaveDC_Enchantment_Lesser_Passive;MAG_InitiativeBonus_1_Passive";;;;
"MAG_Zhentarim_Swap_Gloves";"Dark Displacement Gloves";"Rudimentary teleportation sigils mark the palms of these gloves, like coiled snakes in a bath of pitch.";"48c5fe1f-c058-4b47-9a36-024f89a5b0f7";"Armor";"ARM_Gloves_Leather";"ARM_Gloves_Leather";"Gloves";"Rare";;;;;"Skill(SleightOfHand, 1)";;;"MAG_Throw_Swap";;;;
"MAG_Druid_Magic_Leather_Armor";"Druid Leather Armour";;"10338c7e-39c8-44b3-a0a2-2a76af453718";"Armor";"ARM_Leather_Body_2";"ARM_Leather_Body_2";"Breast";"VeryRare";;;;;;;;;;;;
"MAG_Druid_Moon_Magic_Leather_Armor";"Armour of Moonbasking";"This armour was designed by lunar-obsessed Cuthbertina, a gnomish arcane smith who now lives peacefully on a mountain plateau with her magical forge.";"d33d71f8-f7b9-4c19-9b39-03d0b9ba8829";"Armor";"MAG_Druid_Magic_Leather_Armor";"MAG_Druid_Magic_Leather_Armor";"Breast";;"11";;;;;;;"MAG_Druid_Wildshape_TempHP_Passive;MAG_Druid_Wildshape_SpellResistance_Passive";;;;
"MAG_Druid_Land_Magic_Leather_Armor";"Armour of Landfall";"Smelling of long-abandoned gardens grown wild with thorny roses, moss and hibiscus, this armour was worn by a powerful druid who spent so long from people that she forgot to miss them.";"baa33dbe-6f95-4569-87bf-9582b4b58bd2";"Armor";"MAG_Druid_Magic_Leather_Armor";"MAG_Druid_Magic_Leather_Armor";"Breast";;;;;;"Advantage(SavingThrow, Constitution); UnlockSpell(Target_MAG_Druid_Armor_PlantGrowth)";;;"MAG_SpellSaveDC_Enchantment_Lesser_Passive;MAG_Druid_Nature_Regeneration_Passive";;;;
"MAG_Druid_Spore_Magic_Leather_Armor";"Armour of the Sporekeeper";"According to one story, this armour was enriched by the cascading spores of a myconid sovereign, its great fungal head shimmering and twinkling as it shook upon the material.";"eb3a4744-26e4-404a-be65-c72bb17f5cfc";"Armor";"MAG_Druid_Magic_Leather_Armor";"MAG_Druid_Magic_Leather_Armor";"Breast";;;;;;;;;"MAG_Druid_Spore_NecroticSpellcasting_Passive;MAG_Druid_Spore_ExtraSpores_Passive";;;;
"MAG_Safeguard_Shield";"Safeguard Shield";"Magic got caught in this heirloom by being exposed to too many wizard family dinners.";"3138b480-3ef6-42af-ba35-e4cad4e962ee";"Armor";"ARM_Shield";"ARM_Shield";"Shield";"Uncommon";;;;;"RollBonus(SavingThrow, 1)";;;;;;;
"ORI_Wyll_Infernal_Robe";"Infernal Robe";"Presumably Mizora was not always a sensuous and manipulative benefactor of troubled souls like Wyll. Negotiating the hierarchies of hell result in changes of form - but was she ever less beautiful, less erudite, less willful?";"b2de6dee-50c1-45b9-b35d-7d5e8d53135f";"Armor";"ARM_Robe_Body_1";"ARM_Robe_Body_1";"Breast";"VeryRare";;;;;"UnlockSpell(Shout_ORI_Wyll_FireShield_Warm);AC(1);Resistance(Fire, Resistant)";;;;;;;
"MAG_Wizard_Pointy_Hat";"The Pointy Hat";"Sages over the course of ages have dealt very constructive and useful advice - however, none so sagacious as that of the wizard Otiluke, who once advised one of his students thusly: 'Never cast Speak with Dead on a loved one if there's unresolved tension there. It's never worth it. Trust me.'";"6c2e4f84-a8f2-4a91-81bf-488b497718a2";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Rare";;;;;;;;"MAG_Wizard_PointyHat_Passive";;;;
"MAG_EndGameCaster_Circlet";"Circlet of Inner Turmoil";"Fell magic has seeped into this circlet, rejoicing at the slightest touch of despair.";"5cd6935a-4be9-4018-9fc2-e340b96ac519";"Armor";"ARM_Circlet";"ARM_Circlet";"Helmet";"VeryRare";;;;;;;;;;;;
"MAG_EndGameCaster_Hood";"Hood of the Weave";"Worn by the wizard Tenser when he was inducted into the Circle of Eight.";"c5a627ff-7fc5-4cde-81ca-e4fb57cb38d6";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"VeryRare";;;;;;;;"MAG_ArcaneEnchantment_Passive";;;;
"MAG_EndGameCaster_Cloak";"Cloak of The Weave";"Part of an outfit worn by the wizard Tenser when he was inducted into the organisation of eminent wizards called the Circle of Eight.";"58c9bc94-b0ac-4ab9-a005-28cc445186f8";"Armor";"ARM_Cloak_Long_B";"ARM_Cloak_Long_B";"Cloak";"VeryRare";;;;;;;;"MAG_ArcaneEnchantment_Lesser_Passive;Absorb_Elements_Passive";;;;
"MAG_DarkJusticiar_HalfPlate";"Dark Justiciar Half-Plate";;"20318684-a35f-4830-b566-41ecd379893a";"Armor";"UNI_DarkJusticiarArmor_HalfPlate";"UNI_DarkJusticiarArmor_HalfPlate";"Breast";"Rare";"16";;;;"Advantage(SavingThrow, Constitution);UnlockSpell(Shout_MAG_DarkJusticiarArmor_Lesser_ShieldOfFaith)";;;"MAG_DarkJusticiar_Armor_Stealth_Passive";;;;
"MAG_Monk_Magic_Armor_1";"Garb of The Land and Sky";;"dbe75b4c-d23a-4a19-b630-34de519750c6";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;;;;"MAG_Monk_Armor_MountainStance_Passive;MAG_Monk_Armor_WindStance_Passive";;;;
"MAG_Barbarian_Magic_Armor_1";"Enraging Heart Garb";"Created by a designer and an enchanter who were going through a messy divorce at the time. As such the armour is filled with passive-aggressive rage.";"3a213e92-1714-4f11-9726-ca762943d2cc";"Armor";"ARM_Cloth_Body_1";"ARM_Cloth_Body_1";"Breast";"Rare";;;;;"Ability(Constitution, 2, 20)";;;"MAG_Barbarian_Armor_RageSupport_Passive";;;;
"ARM_Leather_1_Red";"Scarlet Leather Armour";;"2cbf1f6b-2607-4789-972f-f51e8c892a68";"Armor";"ARM_Leather_Body_1";"ARM_Leather_Body_1";"Breast";;;;;;;;;;;;;
"ARM_Robe_Selunite";"Selunite Robe";;"204de787-46de-4d39-8fe0-2e080bf44a61";"Armor";"ARM_Leather_Body";"ARM_Leather_Body";"Breast";;;;;;;;;;;;;
"MAG_Selunite_Isobel_Robe";"Moon Devotion Robe";"A memory from her childhood: a warm bed. Through the cracked window, she could see the moonlight cupping the plums in the tree as if in silver hands. The name of the goddess Selûne came to her, and never left.";"3b498702-834f-4989-a9d1-c0f3b38fbcfc";"Armor";"ARM_Robe_Body_1";"ARM_Robe_Body_1";"Breast";"VeryRare";;;;;"Advantage(SavingThrow, Constitution);UnlockSpell(Shout_MAG_ProduceFlame);UnlockSpell(Shout_MAG_Selunite_MageArmor);RollBonus(SavingThrow, 1)";;;"MAG_Selunite_LunarProtection_Passive";;;;
"MAG_SpectatorEye_Amulet";"The Spectator Eyes";"Spectators are hideous aberrations that float above the ground, fiercely staring around and shooting beams at anything they don't appreciate. ";"6fe3b3f6-22f4-4745-9be0-25d0e36a1a4f";"Armor";"ARM_Amulet_Necklace_A_Gold_Purple";"ARM_Amulet_Necklace_A_Gold_Purple";"Amulet";"VeryRare";;;;;"UnlockSpell(Target_MAG_Spectator_FearRay);UnlockSpell(Target_MAG_Spectator_WoundingRay)";;;;;;;
"MAG_Hat_Butler";;"Corroded by Sceleritas' insouciant perversion, this little gibus hat was worn by the Butler before he sank throat-deep into Bhaal's clutches. Once, it was beyond besmirchment. Once, it was lovely. ";"14b2e775-9734-4fa0-82c3-2e560b8f2e2f";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Rare";;;;;;;;"MAG_ButlerHat_Passive;MAG_Multitasking_Passive";;;;
"MAG_Hat_Circushat";"Hat Of Uproarious Laughter";"The insides of this hat have clasps, not for gloves or cards, but rather for a portable custard pie gag.";"42aa49c5-8ad2-4c2d-bb60-16016fa53205";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Rare";;;;;;;;"MAG_HaHaHat_Passive";;;;
"MAG_Druid_Wildshape_Hat";"Shapeshifter Hat";"'Trust is the most fundamental part of wild-shaping. Not trusting others, but trusting yourself. Because the assumption of an animalistic form comes part and parcel with risk - that you'll like being a beast. Like it too much. You've got to trust yourself to the extent that you're comfortable courting that danger. Trust yourself the way you trust a marital partner with your heart.' - Mac Tíre, Moon Druid";"e3720399-7a78-4073-aff7-cb0fb37b13eb";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"VeryRare";;;;;"Skill(Nature, 1)";;;"MAG_Druid_ExtraWildShape_Passive;MAG_Druid_ExtraWildShape_Cooldown_Passive";;;;
"MAG_CharismaCaster_Robe";"Potent Robe";"This robe is a difficult look to pull off unless one is blessed with an otherworldly charisma.";"1e64badf-4898-4169-9b02-3910518dc73d";"Armor";"ARM_Robe_Body_2";"ARM_Robe_Body_2";"Breast";"VeryRare";;;;;"AC(1)";;;"MAG_CharismaCaster_CantripBooster_Passive;MAG_CharismaCaster_TempHP_Passive";;;;
"MAG_ofMarksmanship_Hat";"Marksmanship Hat";;"f67b0733-ad73-4d1b-94fd-e3e0236623ca";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Uncommon";;;;;;;;"MAG_Marksmanship_Passive";;;;
"UNI_WYR_Circus_WheelRing";"Djinni Ring";"The ring from the djinni who worked in the circus. Its magic certainly explains how the djinni was able to cheat at the wheel.";"258f4d35-959c-497b-a38a-df3a1e71f3a0";"Armor";"ARM_Ring_B_Gold_A";"ARM_Ring_B_Gold_A";"Ring";"Uncommon";;;;;"UnlockSpell(Target_MAG_Djinni_MageHand)";;;;;;;
"MAG_Projectile_Shoes";"Slinging Shoes";"These shoes were formerly enchanted to return to their owner's feet. This caused a great deal of trouble for owners, who, while wearing a slipper or a nice heeled number, kept being kicked in the ankles by jealous footwear.";"9b94fd74-bcee-4d30-8862-0a18ae65541b";"Armor";"ARM_Magic_Shoes";"ARM_Magic_Shoes";"Boots";"Rare";;;;"ItemReturnToOwner()";"RollBonus(SavingThrow, 1, Dexterity)";;;"MAG_Projectile_Shoes_Passive";;;;
"MAG_EGW_OfTheDrunkard_Amulet";"Amulet of the Drunkard";"Donning this necklace causes the room to sway and tip - or maybe it was already swaying? Whatever, time for another pint. ";"b6510e39-54fc-45fa-a49e-e7d8cbfdafe6";"Armor";"ARM_Amulet_Gold";"ARM_Amulet_Gold";"Amulet";"Rare";;;;;;;;"MAG_EGW_OfTheDrunkard_Amulet_Passive";;;;
"MAG_Drunken_Cloth";"Drunken Cloth";"Long ago, Kushigo was a warrior. Bedecked in enormous, stag-antlered plate, his arrival spelled doom for the enemy. This flimsy cloth speaks nothing to that legacy.";"652c5cb5-b03b-4bd4-8993-3d4f07ed215c";"Armor";"MAG_Monk_Magic_Armor";"MAG_Monk_Magic_Armor";"Breast";"Rare";;;;;;;;"MAG_DrunkenCloth_Passive";;;;
"MAG_OfSharpCaster_Hat";"Hat of the Sharp Caster";"All you need now is a holster for your wand, tobacco to chew, and some sort of pack animal to ride, and you'll look like a complete and utter bingus.";"5be5a605-ddeb-4244-ba05-551ec86297fa";"Armor";"ARM_Hat";"ARM_Hat";"Helmet";"Rare";;;;;;;;"MAG_OfSharpCaster_Hat_Passive";;;;
