"UUID";"Name";"Stats";"DisplayName";"Description"
"a198713b-268a-4891-86b0-517c978fd2d7";"BOOK_LOW_BaldursMouth_PrinterManual";;"Gondian Autoprinter Manual";
"a1d1634c-02e6-4428-a822-7603e9163264";"MAG_Hunting_Shortbow";"MAG_Hunting_Shortbow";"Hunting Shortbow";"Supple and strong, this shortbow has been imbued with a ranger's solemn magic - running your fingers along the smooth ash, you can feel that solemnity like a ghost in the shaped wood. "
"a1d321be-ff4c-423a-bc50-bcad85a3a83a";"MAG_Druid_Late_Hide_Armor_1";"MAG_Druid_Late_Hide_Armor_1";"Barkskin Armour";"The bark motifs in this armour are like the boles of oak trees in a wood where the acorns slept long, and grew proud."
"a1eb910c-0090-4c50-a1cb-a35cbe8c80f2";"MAG_LC_Umberlee_Regeneration_Boots";"MAG_LC_Umberlee_Regeneration_Boots";"Wavemother's Boots";"Though vindictive and about as kindly as a tsunami, Umberlee the Sea Goddess is occasionally inclined toward restorative acts, as gentle as placid waves on a white-gold shore. "
"a28cc67d-105e-465f-9fd0-f07e9448deef";"BOOK_UNI_SHA_SharranBook_DarkJusticiar";;"Teachings of Loss: Dark Justiciar";
"a2cbaf4f-3eb8-4362-9f2e-d325a0d47a36";"MAG_Radiant_RadiatingOrb_Armor";"MAG_Radiant_RadiatingOrb_Armor";"Luminous Armour ";"Many an adventurer has found themselves swallowed up by the dark throat of some nameless dungeon, aching for a glimpse of light. "
"a2e75200-67b1-462b-8741-ac7e4faf736b";"BOOK_LOW_SharranCloister_CaptivesOfShar";;"Captives of Shar";
"a3015ed1-6d2e-40ef-80d2-3e54f408dc53";"BOOK_LOW_Elfsong_HelmSongTranscription";;"The Elf Song";
"a313a568-9b27-4b94-8ad8-50fcc374179f";"LOOT_MF_Tadpole_Supreme_A";"OBJ_GenericLootItem";"Supreme Tadpole";"So much power, a gateway to become a Mind Flayer."
"a366a1b3-2338-434a-9815-97243bb1821e";"UNI_HAV_Thiefling_FishingRod";"UNI_HAV_Thiefling_FishingRod";"Fishing Rod of Alertness";"The wielder of this rod cannot be <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprised</LSTag>, unless something unexpected happens."
"a3964bb7-abe5-49f3-a1b1-30ff160ecbf3";"MAG_LC_TheAmplifier_Amulet";"MAG_LC_TheAmplifier_Amulet";"Spell Savant Amulet";"When on the wrong side of a few sherries, the powerful wizards Bigby and Tenser would sometimes see how many spells they could fit into amulets like this one before they burst."
"a3df2622-d2fc-4423-9c30-6185ad6e704d";"LOW_BloomridgePark_DisguisedCultist_Cirian";"LOW_Cultist_Bhaal_DeathsHead_Disguise";"Cirian";
"a47c492f-fd85-4c25-af46-f7e4fcbf7efe";"UNI_BOOK_LOW_CountingHouse_GamblingBook";;"Beating the House: Divination and Gambling";
"a4813d7b-2ff0-488b-8152-a27cb75e8d8e";"MAG_OfFeywildSparks_Ring";"MAG_OfFeywildSparks_Ring";"Ring of Feywild Sparks";"This otherwise unassuming ring ties a spellcaster indelibly to the sporadic arcana of the Faerie realm."
"a5135547-918e-4d73-a61d-e078283b4b51";"BOOK_LOW_CountingHouse_Appointment";;"Appointment Request";
"a5467558-b485-4075-8f9a-49518f82ed45";"BOOK_LOW_Sewers_HeadlessVictimTornPage_02";;"Stained Journal Fragment";
"a558adf6-6d04-4299-80da-72a19dc593c1";"BOOK_GEN_CurrentsOfTheChionthar";;"Flow of the Chionthar";
"a5737fde-dc42-4bd1-ab9d-58e8540c4c17";"BOOK_LOW_BaldursMouth_Gazette_Article064";;"Article";
"a59e9cd2-58f4-47e8-8c97-74146b9de02e";"BOOK_LOW_Bibliophile_Feedback";;"Manuscript";
"a5ba71a8-989b-479c-92e9-0a12b85d1e9e";"QUEST_LOW_HagSurvivors_HagSpysStash";;"Old Armchair";
"a62996b4-c5ff-4423-9967-f1016b832f32";"UNI_BOOK_SHA_SpearOfTheNightHint";;"Sharran Initiate's Notes";
"a635223d-096e-4e3c-8efe-08265ab2eb44";"WYR_Axe_DoppelgangerShape_04";;"Harper Leistine";
"a65c2d1c-ad3e-4fad-a90f-5919587f32b8";"BOOK_LOW_Elfsong_DisappearedChildrenContract";;"Adventurers Wanted";
"a67c7aa5-7b3f-4222-a655-6e4217d3b8e6";"MAG_LC_Cyric_FearImmunity_Amulet";"MAG_LC_Cyric_FearImmunity_Amulet";"Dauntless Amulet";"Flowing through your chest, threads of whiskey-like warmth - they spread and spread, and who could lay you low, you champion in hopeful hours?"
"a69014ac-1d00-4968-b3b7-4dc6b2f0c862";"MAG_Generic_01_Warpick_2";;"Magical Warpick";
"a6988d74-1130-4371-b564-6fd9e59e763d";"BOOK_GLO_GeneralLoreBook_SongsOfTheSirens";;"Ribald Shanties for the Discerning Whoreson";
"a6bc05c1-5cca-4b54-b83f-0ed546b5e326";"UNI_CRE_RawSunCrystal";"UNI_CRE_RawSunCrystal";"Raw Sun Crystal";"Raw Sun Crystal"
"a6d6bd9e-3c69-4b5d-81d5-8d680a489223";"Boo_A";"Rat";"Boo";
"a71a261b-14d1-4398-877c-631a28b2f940";"BOOK_LOW_SorcerousSundries_NotableWizards1";"BOOK_LOW_SorcerousSundries_NotableWizards1";"Elminster by Cherish Holdomen";
"a77ad1fc-d88b-4143-b679-7d7920c05f74";"BOOK_WYR_WyrmRockPrison_PrisonLog";;"Prison Log
";
"a7d4442e-93a9-45f4-a349-83ed73c2673a";"UNI_BOOK_LOW_CountingHouse_FinanceNumbers";"OBJ_Scroll";"Detailed Ledger";
"a7eba062-92d1-4fd9-b28d-0905a51fa172";"UNI_TWN_LiftingTheCurse_MomShadow";"SCL_Oliver_Mom";"Mummy";
"a7fe351a-9ef4-424c-869f-cb4c27c100df";"BOOK_LOW_DockWarehouse_SchematicsForSubsurfaceVessel";;"Schematics for Subsurface Vessel";
"a8043f0e-f39a-4979-b1c7-b0ceb0b490ea";"UNI_BOOK_LOW_JewelryShop_JewelsSellerBook";;"Stock Display: A Primer, by Sana Aeran";"A shopkeepers' manual on how to display merchandise to maximum effect."
"a8109c53-e109-4f53-9a17-e81ef0935a41";"BOOK_LOW_MindFlayerFollow-up_StashOfGuildDebtMoney";;"Missed Payment";
"a81cbc69-99c5-4f72-aa33-53870d5c7bf5";"BOOK_LOW_Golbraith_CandlekeepMissive";;"Concerning the Future of Baldur's Gate";
"a859735d-e7a4-4cfe-8e27-21fc914aaff0";"BOOK_LOW_Bibliophile_BookClubLetter";;"Letter from Morgan";"An invitation to Baldur's Gate's book club, addressed to Nansi."
"a8661143-d94d-4f49-a92f-cbd0a9a500a1";"MAG_Frost_Offhand_Dagger";"MAG_Frost_Offhand_Dagger";"Cold Snap";"In the steel, you can see small ice formations like bubbles in a bath, and even hear them pop with crickling crackles of frosted delight. "
"a8914750-d674-4a91-8089-139cfed6665c";"MAG_Generic_01_Rapier_2";;"Magical Rapier";
"a8acf33a-87fe-48d9-9ff4-15340d7a0807";"BOOK_LOW_DockWarehouse_GuideToTamingWorgs";;"Guide to Taming Worgs";
"a8d0e4a4-48b1-4241-a8e5-6d9d9ee137a0";"BOOK_LOW_Docks_StinkingSecret_Map";;"Listen Up, Son";
"a8d15838-5721-4a3f-bfbd-f51c58c2fde3";"MAG_BG_OfCrushing_Gloves";"MAG_BG_OfCrushing_Gloves";"Gloves of Crushing";"Stitched into the fabric of these gloves are the words: Largest and Largesse, For The Discerning Murderer. "
"a8dc9927-1aa3-45ee-8fea-4106e431c194";"MAG_Zhentarim_BloodfeederBlade_Rapier";"MAG_Zhentarim_BloodfeederBlade_Rapier";"Sanguine Blade";"Blood enthrals and holds great dominion over people. Its wine-dark stain anoints even the pacifist in such troubled times as these. "
"a8fb3dcf-d69a-4516-848c-91410c6303b5";"BOOK_LOW_SteelWatchFoundry_BanesBookOfAdmonitions";;"Bane's Book of Admonitions";
"a8fcc71a-f96c-4394-8878-542b3774e0e4";"BOOK_LOW_BeachHouse_ConcernedLetter";;"To 'One-Eye'";
"a927e273-3385-4a11-8941-e952d0ddfd38";"MAG_Acid_AcidMeleeCounter_Cloak";"MAG_Acid_AcidMeleeCounter_Cloak";"Fleshmelter Cloak";"Droplets of foul acid drip from the tails of this cloak, as if from the stinger of a demonic scorpion."
"a92cec2f-3a86-4aa1-a7e9-1d6dc9e12957";"MAG_ElementalGish_CantripBooster_Amulet";"MAG_ElementalGish_CantripBooster_Amulet";"Necklace of Elemental Augmentation";"The tourmaline in this necklace is almost uncomfortably hot, warmed by a heat all its own."
"a95835d3-8508-466c-ad9e-54a3f78e2d3b";"BOOK_GEN_TrustNotTheChangingMoon";;"Lunar Dark Lies";
"a95ef1f4-5bb5-4aa3-812c-9ff2ef2335b0";"BOOK_GLO_GeneralLoreBook_TheLadyOfLuck";"BOOK_GLO_GeneralLoreBook_TheLadyOfLuck";"Tymora, Lady Luck";
"a96864dd-63b5-4851-accd-db3ad70c0f11";"UNI_DevilsFee_Horns_A";;"Monster's Horn";
"a99ca11c-0fd9-44a0-9be7-80389bd0feb1";"BOOK_LOW_BaldursMouth_SwitchToAutomatedPrinting";;"Embrace Modernity";
"a99f71ac-5397-4bdb-a913-a1abc3b4eba0";"SCL_ShadowCursed_KuoToa_Melee";;"Shadow-Cursed Kuo-Toa";
"a9bc84eb-8e99-4e5d-b0ab-375255dad194";"BOOK_LOW_SteelWatchFoundry_ToClotilda";;"To Clotilda";
"a9c59b5c-f0fe-46f5-9462-eda3549d199b";"MAG_Generic_01_Morningstar_2";;"Magical Morningstar";
"a9fd6ff6-61b2-4ab9-b4bd-2a605c5f423d";"Boar_Devil_Raphael";"LOW_Raphael_Boar";"Vengeful Boar";
"aa021f7f-d134-4e79-b20a-b3fe248c8e7c";"BOOK_LOW_DevilsFee_ObserversReport";;"Devil's Fee Observer's Report";
"aa2443a2-013e-4814-9328-5083e3226dd1";"LOW_StormshoreTabernacle_SeluneAltar";"OBJ_GenericImmutableObject";"Altar";"This lightweight armour appears to have been quickly produced, skipped stitches and fraying edges betraying the inattention of its maker."
"aa3f68a7-b5f2-4d59-8052-68cb6f8e7a1d";"BOOK_LOW_SharranCloister_BaronBormulsWill";;"Baron Bormul's Will";
"aab29458-40d5-44e2-a66d-58d8762a3095";"BOOK_LOW_BaldursMouth_Gazette_Article088";;"Article";
"aaf703d3-77d2-4259-9369-f98416be0e2e";"MAG_Fire_HeatOnFireDamage_Gloves";"MAG_Fire_HeatOnFireDamage_Gloves";"Thermoarcanic Gloves";"Ash dusts the gloves' fingers, darkening their seams."
"ab01a37b-ec60-4863-a010-fee499c15b67";"BOOK_LOW_Cazador'sPalace_LedgerBloodDonors";;"Ledger: Blood Donors";
"ab4e7fa4-7b3e-442f-960e-8c54f32150db";"BOOK_LOW_JaheirasHouse_JaheiraBG2";;"The Bhaalspawn Saga: Part II";
"ab7f13b8-3b3f-49be-8708-4d52b9690e45";"MAG_Monk_Magic_Armor";"MAG_Monk_Magic_Armor";"Armour of Uninhibited Kushigo";"Long ago, Kushigo was a warrior. Bedecked in an enormous set of plate steel, its shoulder pauldrons fashioned like great antlered stags, his arrival on a battlefield spelled doom for the enemy.<br><br>Yet this armour - so light and fine - speaks nothing to that legacy. "
"ab846656-a9f7-4ed5-93ae-85a8df39b5ac";"UNI_TOOL_Music_Drum_KiamGodasKilatDrum";"UNI_LOW_KiamGodasKilatDrum";"Kiam Goda's Kilat Drum";"A Lulutiun hand drum covered in sealskin, like those played at koatulit peace festivals. Kiam Goda was famous for his finger-thumb taradiddles."
"ab848f5a-69dc-4d05-9b54-2575d68fe05b";"UNI_PUZ_LOW_HouseOfHope_ExplosiveTeddyBear";"WYR_ExplosiveToy";"Explosive Toy";"This teddy bear toy is stuffed with explosives. Still adorable."
"abbf0255-dd5c-48a9-9677-4d7ff1750437";"BOOK_LOW_CazadorsPalace_Mirtul1477";;"Mirtul 1477";
"ac49f3e0-d5d5-448c-b3cf-dd1ad9a96013";"UNI_HAV_Thiefling_DecanterOfEndlessWater";"UNI_HAV_Thiefling_DecanterOfEndlessWater";"Decanter of Nearly Endless Water";"This decanter can, in fact, sometimes run out endless water. However, it will definitely regain its properties next day. The day after, for sure."
"ac578c5e-d568-4a42-b419-216e0587da6e";"UNI_MOO_Key_WardenTest";;"Key";"A small iron key."
"ac8a7e52-aeeb-4cfb-a42a-a84fda32bcdb";"BOOK_GLO_SharessCaress_SmutLibrary4";;"Born to be Wild";
"ac9e04d9-c43c-45f2-9922-a17675ef98b5";"LOW_Poison_Paralytic_KarabasansGift";"UNI_LOW_KarabasansGift_Grenade";"Karabasan's Gift";"A strong paralytic poison."
"acaa2985-eaaf-4f2a-894b-0f2b86c729ae";"BOOK_LOW_Baldur'sMouth_TheTimeOfThePatriarsIsOver";;"The Time of the Patriars is Over!";
"acb778f1-1623-4df9-99bd-e26b2fb380f4";"LOW_AbandonedCistern_Doppelganger_Cultist_Bhaal_Reaper_01";"Human_Cultist_Bhaal_Reaper";"Night Blade Edward Tremby";
"ad0b5ac2-ca57-4538-a326-8e819d6ab034";"WPN_Drow_Shield_A_1";;"Drow Shield";
"ad219a90-ab3d-4821-8206-011293f5837b";"MAG_Infernal_Metal_Gloves";"MAG_Infernal_Metal_Gloves";"Helldusk Gloves";"What precisely confers eternal punishment, reward, absolution? Perhaps it's not just belief in a god. Perhaps the deciding factor is whether the gods believe in you."
"ad278f33-7c10-4779-88fc-d1448f25ae72";"MAG_Fire_HeatOnTakingFireDamage_Amulet";"MAG_Fire_HeatOnTakingFireDamage_Amulet";"Fireheart";"The ruby's red reflections look like eerie flames dancing across your skin."
"ad416445-4baa-469f-a212-3218dd3b966d";"BOOK_LOW_CazadorsPalace_CazadorsJournal_DalyriaAndPetraReport";;"Cazador's Journal";
"ad602275-a76f-4937-bef4-6955c2850ae8";"MAG_Deathknight_Helmet";;"Blackguard's Helm";"Worn by a scoundrel of the lowest morals and the highest cunning."
"ad6ce46b-a848-4747-9525-d9f5fe7f7cb1";"BOOK_LOW_CountingHouse_Vault8_BlackmailFilesJournal";;"Skeletons in Patriar Closets";
"ad9ccfaf-c56d-41d9-9be3-a2b6643c5e72";"BOOK_LOW_Gazette_Article046";;"Article";
"adae74e9-c103-4ddc-b7d2-1fa24b527f83";"MOO_Ketheric_Armor";"MOO_Ketheric_Armor";"Reaper's Embrace";"Heavy steel bones and teeth enclose the armour's chest and neck like a grotesque exoskeleton that both swallows and protects the wearer."
"adb306fc-3805-4c93-90c1-36c1b3baedef";"BOOK_LOW_BlushingMermaid_QuenoraCorpse";;"A Captain's Farewell";"A scrap of paper splattered in blood, and other bodily fluids."
"adbd02c8-ee1e-4c0f-9688-78be9b98415a";"MAG_EndGameCaster_Robe_A";"MAG_EndGameCaster_Robe";"Robe of the Weave";"Earnest little Edith Cluckle was a small girl when she asked to be the great wizard Otiluke's apprentice. He scoffed at her, but was quickly abashed when Mystra herself endowed Edith with this very cloak."
"ae4a4589-67dd-4d97-8449-53fddd6f040e";"BOOK_LOW_Kots_CalimshanInvestments";;"Investment Opportunities";
"ae4af670-5674-4fed-bbf9-4083f06519b0";"UNI_LOW_Boots_DimensionalDoor";"ARM_BootsOfDimensionalDoor";"Spaceshunt Boots";
"ae515aa8-0632-4a22-8133-1264469c392e";"LOW_SerialKiller_Doppelganger_AdoptedForm_Civilian_002";;"Bosal Op Shikuri";
"ae76f011-1a79-4413-94d2-e447bfefa6b1";"BOOK_LOW_Cazador'sPalace_FavouredSpawnLedger";;"Favoured Spawn Ledger";
"ae7b5948-8d3b-4ca6-ad38-3f18c00adf84";"BOOK_LOW_SorcerousSundries_NecromancerNote";;"REQUIREMENTS";
"aea5c4c8-e641-435f-b85e-2c47219aa815";"BOOK_UNI_WYR_CalimshanPrimer";;"The Tongue Of Calimshan - Alzhedo";
"af055236-32bb-4d2d-995d-4077c69cae1a";"LOW_DevilsFee_Imp_Ranged_Ally";"LOW_DevilsFee_Imp_Ally";"Gilded Imp";
"af35343a-7b7b-4cee-83d2-aa8991ca6a0d";"BOOK_GLO_SharessCaress_SmutLibrary1";;"The One that Got A Thay";
"af63faa5-c058-4a75-83a4-47cfb0ed39eb";"UNI_BOOK_LOW_StormshoreTabernacle_VicarPrayerDraft";"OBJ_Scroll";"Non-Demoninational Prayer of Peace";
"af78fb06-9f2f-4da0-b65f-e06bcd502f7a";"UNI_BOOK_LOW_Dammon_InfernalArmsJournal";;"Dammon's Journal";
"afb45f49-67f3-4930-80d3-afaa97cafb34";"UNI_TWN_CONS_GEN_Food_Cheese_Blue_Wheel_A_Rotten";"CONS_GEN_Food_Cheese_Blue_Wheel_A_Rotten";"Rotten Cheese Wheel";"A hunk of fetid Dalelands Blue. Looks putrid. Smells even worse."
"afd74d05-7c24-45ec-8033-84f365e6ea5f";"MAG_Bhaalist_Gloves";"MAG_Bhaalist_Gloves";"Bhaalist Gloves";"When the Lord of Murder, Bhaal, was rendered mortal, he knew his days were numbered. His vile machinations had gained him many enemies.<br><br>Those days ran out and Bhaal was indeed killed, not by a god, but by a man with hawkish features named Cyric. "
"afdcde80-f976-4781-86be-75a5fb0ae05e";"MAG_Radiant_DamageBonusOnIlluminatedTarget_Ring";"MAG_Radiant_DamageBonusOnIlluminatedTarget_Ring";"Callous Glow Ring";"A grudging gleam emits from this ring - more an indictment of light than an endorsement."
"afe6c7a2-fdd7-4cca-9441-e0b3a2237f5f";"MAG_BG_Wondrous_Gloves";"MAG_BG_Wondrous_Gloves";"Wondrous Gloves";"A series of motivational quotes have been enthusiastically removed from the embroidery of these gloves, as if in protest. "
"aff94826-0ea4-42e3-8855-aa2002c01b76";"MAG_Long_Critical_HidingCritical_Cloak";"MAG_Critical_HidingCritical_Cloak";"Shade-Slayer Cloak";"Rough and coarse, the cloak's materials soften to silk when immersed in shadow. "
"b03f4282-ad07-4f6a-8ee5-a56ea3558a14";"Mephit_Grease_Young";"LOW_GreaseWizard_Mephit";"Young Grease Mephit";
"b06b86da-ec9b-4309-8600-5447f41e5aa7";"BOOK_LOW_TheSingingLute_NoteToHenk";;"READ HENK";
"b06b9c80-cf21-4783-ba60-c75efd5c9692";"UNI_BOOK_LOW_StormshoreTabernacle_TabernacleHauntedBlessings";"OBJ_Scroll";"The Layperson's Guide To Holy Exorcism";
"b077be07-9776-4761-9674-6f929002edd5";"BOOK_LOW_Oskar'sBeloved_OskarsBelovedSecurityNote";;"For The Discerning Eyes of Oskar Fervas ONLY";
"b080fe62-1389-43df-b3f8-7fde608d7d3c";"UNI_BOOK_LOW_CountingHouse_VaultHoldersList";;"Counting House Family Vault List";
"b11756a8-519a-406c-be36-c3603c3edae1";"MAG_Githborn_Telekinetic_HeavyCrossbow";"MAG_Githborn_TelekineticBolt_HeavyCrossbow";"Crossbow of Arcane Force";"The soft hum of power emanates from the alien metal."
"b13028f9-0295-40d2-81b0-2b6b5175c25c";"BOOK_LOW_SorcerousSundries_MagicHistory2";"BOOK_LOW_SorcerousSundries_MagicHistory2";"Magical Histories, Volume 2: The Spellplague";
"b143fc2e-3c4b-4817-a274-6b06698a4faa";"BOOK_LOW_GuildhallEntrance_GuildhallDeliveryRegister";;"Register of Goods Received";
"b16f77ee-5a8f-47de-8482-24b323ae9d66";"Book_LOW_Gazette_OldPaper02";"OBJ_Generic_Light";"Old Broadsheet";"An old issue of the Baldur's Mouth Gazette."
"b18ef236-44dc-43cd-8f6e-51ae785fae4d";"MAG_BarbMonk_Cloth_A_1";"MAG_BarbMonk_Defensive_Cloth";"The Graceful Cloth";"A garment worn by one of three monks who fought together against <i>Headless Serpent, Secret Venom</i>, a gang in the port city of Nyanzaru. This was worn by Roahton Mobar, whose stances were broad and strong."
"b1ad09e0-266b-4365-a15e-cf894d0f4511";"BOOK_LOW_Baldur'sMouth_GazettePuzzleSolutionLetter";;"To the Puzzle Editor";
"b22318a2-5c8d-4886-b181-6602f3e4e535";"MAG_BG_Gargoyle_Boots";"MAG_BG_Gargoyle_Boots";"Gargoyle Boots";"These boots are heavy and slow to step in - perhaps due to the gargoyle spirit reportedly trapped within. While that legend's truth is debatable, the protection these boots offer against toe-stubbing is not."
"b236df32-1ff8-4f19-a86f-50eef2645793";"BOOK_LOW_WaterQueen'sHouse_CountingTheConchs";;"Counting the Conchs";
"b2530a6b-1235-4f5f-b61c-d174a980bc0b";"MAG_ZOC_ForceConduit_ChainMail";"MAG_ZOC_ForceConduit_ChainMail";"Rippling Force Mail";"Dents, notches, and nicks add character to each ring of this mail - yet each blemish also speaks to those who tasted magical vengeance on the armour's behalf."
"b25a157a-ac16-4c9e-9b7c-3853c3051981";"CINE_WRLD_FLOCK_2";"BlueJay";"Bird";
"b2758975-82c2-4405-ad2d-99cfa21059ff";"MAG_FlamingFist_StaffOfFire";"MAG_FlamingFist_StaffOfFire";"Incandescent Staff ";"Etchings course red-hot through the length of this staff, the script of primordial fire writ in flame. "
"b2946233-3620-4851-a462-8a2b2d8067f4";"BOOK_LOW_SerialKiller_DressCommision";;"Commission for Formalwear";
"b2d9a43e-46f5-42bf-b4ce-4ad198c1a193";"SCL_ShadowCursed_Goblins_Male_Ranged";"Goblin_Ranger";"Goblin Tracker";
"b2de6dee-50c1-45b9-b35d-7d5e8d53135f";"ORI_Wyll_Infernal_Robe";"ORI_Wyll_Infernal_Robe";"Infernal Robe";"Presumably Mizora was not always a sensuous and manipulative benefactor of troubled souls like Wyll. Negotiating the hierarchies of hell result in changes of form - but was she ever less beautiful, less erudite, less willful?"
"b2e1168a-021d-4a81-a041-6d2e1421a1fb";"UNI_LOW_SorcerousSundries_DethroneScroll";"UNI_LOW_DethroneScroll";"Scroll of Dethrone";
"b2fccde5-4dfd-4e2d-9645-d101de82a8c0";"BOOK_UNI_INT_OrpheusMonksBook_02";;"Inscribed Githyanki Slate";"This stone disc is carved with circular runes and pictographs."
"b2fe9ed6-c6b4-43fe-af6a-e463c5ae33cd";"LOW_OskarsBeloved_KerriSpirit";"LOW_OskarsBeloved_Spirit";"Echo of a Lost Love";
"b309ed9a-dbf8-48d4-ad27-efcb7096c00f";"BOOK_LOW_SerialKiller_FigaroPreciousDelivery";;"Precious delivery";
"b32d5c6b-2d94-4352-a483-3e2e05dcc465";"BOOK_GLO_GeneralLoreBook_AbsoluteCultLiving";;"The Easy Life";
"b356d53e-d713-44a1-a5cf-a0262f998856";"BOOK_GLO_Alchemy_LesserOilSharpness";"BOOK_GLO_Alchemy_LesserOilSharpness";"Lesser Oil of Sharpness Recipe";
"b3571443-403b-431b-b4ba-3d943a500f4b";"MAG_OB_Paladin_DeathKnight_Shield";"MAG_OB_Paladin_DeathKnight_Shield";"Shield of the Undevout";"Where once this shield would protect the rallying forces of good - now it pushes them back, crushing them against their allies until they pop. "
"b35a84cd-60e8-4fe5-adbd-68347c3bb98b";"BOOK_LOW_GuildhallEntrance_PatriarsLureLetter";;"Patriar's Letter";
"b3675c92-6148-4b7f-bc9e-479cfe1c100f";"BOOK_LOW_BaldursMouth_ProductionSpeed";;"Note to Self";
"b3a1a3c4-3d61-4b84-b1be-aa692a9d0081";"UNI_TWN_LiftingTheCurse_Owlbear";"TWN_Oliver_MischievousOwlbear";"Shadow Plush";
"b3a3022c-485f-4e96-9f03-ba8a401082d4";"BOOK_LOW_AbandonedCistern_ReallyGozz";;"Really, Gozz?";
"b4431865-5b66-4727-8eeb-23b54af2ba1e";"UNI_Book_MOO_CreationOfMarcusWings";;"A Little Gift";
"b45868e5-18e0-42aa-b0ca-df6b28ff61ef";"UNI_BOOK_LOW_CountingHouse_VaultRules";"OBJ_Scroll";"Counting House Vault Rules";
"b460bd0c-58fe-4a56-831c-af92fd4ba7e2";"Underwear_Shadowheart";"ARM_Underwear_Shadowheart";"Shadowheart's Underwear";"If pants could brood... "
"b4b4a84c-95a2-46f5-9cb3-c0c53af11bde";"CONS_Elixir_Blood_HalfOrc";"OBJ_BloodPotion_HalfOrc";"Elixir of Half-Orcish Fury";"One of Blood Vendor Araj Obladra's elixirs, distilled from a specific sanguine quality, and with properties aligned to an equally specific race."
"b4c47585-988f-4ef1-b821-fb5ea1130ce7";"BOOK_UNI_WYR_LifeOfBeaky";;"Life of Beaky";
"b4c8c7f5-b11a-44bd-b48d-bca55ed8b9a2";"QUEST_DaisyWisp";"CRE_DaisyWisp";"Wisp";
"b4f88dd8-0a5b-4641-937e-a882bebc26b1";"MAG_TheOptimist_Amulet";"MAG_TheOptimist_Amulet";"Absolute Confidence Amulet";
"b5107242-1227-4092-aa65-b22a7ae1cf10";"BOOK_LOW_JaheirasHouse_FigsFightingTactics";;"Battle Plans";
"b5193b71-4ca4-4f39-8d81-bc17a7344b1b";"QUEST_END_TentacleSummon";"Tentacle_Netherbrain";"Netherbrain Tentacle";
